latitude,longitude,time,call_duration,call_type,respTime
0.009005783,-0.711293652,0.582445223,1.365525829,0,7.591666667
-0.139225581,0.639882393,0.591790746,0.945343838,0,6.266666667
-1.543273391,0.714099607,0.602839425,-0.506193948,0,4.216666667
-0.289099937,-0.034522035,0.605066629,-1.117367752,0,5.841666667
0.43965448,0.408437466,0.613844433,-0.111477532,0,6.033333333
0.365299813,0.162247008,0.634762683,-0.302469346,0,6.166666667
-0.107597309,-0.733272005,0.635985462,0.232307733,0,19.43333333
-1.730170341,1.56256211,0.656204981,-0.646254611,0,5.205555556
0.210750409,0.159636237,0.66598721,-1.117367752,0,3.208333334
0.396458321,-2.039838458,0.667122647,0.767084812,2,7.192592592
0.716977525,0.165306157,0.672712493,-0.136943107,0,4.075
-0.201710879,0.215491365,0.677909302,-0.086011957,0,1.816666667
0.312563765,0.353578639,0.680092836,0.410566759,0,18.55
1.489875736,0.330622174,0.683761172,-0.506193948,0,5.858333333
0.210750409,0.159636237,0.74254189,-1.117367752,0,3.466666667
-0.09446432,-1.111538709,0.739179249,-0.086011957,0,3.841666667
-0.204372947,0.172794718,0.75363424,-0.49346116,0,3.433333333
-0.849824696,-0.331068483,0.756516504,-1.117367752,0,14.44166667
0.716977525,0.165306157,0.756516504,-0.149675895,0,3.075
0.8286085,0.605376444,0.767652524,-0.238805408,1,4.988888889
0.753600813,0.193959582,0.786037875,-1.117367752,0,3.741666667
-0.720846565,-0.211109598,0.784596743,1.123602865,0,6.125
-0.175687026,0.087024228,0.792632145,-0.251538196,0,5.170833333
0.359362637,0.930834226,0.805296639,-1.117367752,0,8.766666667
-0.507645034,-2.026686037,0.809445352,0.003117556,1,4.394444444
0.703073462,0.446757374,0.813332042,0.232307733,0,3.45
0.753600813,0.193959582,0.826738937,-1.117367752,0,11.13333333
-0.385501652,0.980035502,0.827219314,-1.117367752,0,3.541666667
0.806443072,0.574166461,0.834337633,0.066781494,1,4.775
0.491578521,0.455496007,0.849360342,-1.117367752,0,7.133333333
0.287259531,0.218875706,0.853858421,0.51242906,0,12.43333333
-2.038310225,-0.810422999,0.856915368,-0.073279169,0,11.34166667
-1.78500669,1.357725947,0.863771663,-0.417064435,0,8.033333333
0.899971079,0.394056483,0.867090633,-1.117367752,3,2.433333334
0.72057567,0.557107404,0.881458283,0.308704459,0,3.916666667
0.526986504,0.300821924,0.913468882,0.588825786,0,12.03333334
0.686349205,0.579828622,0.922421369,0.155911007,1,8.055555554
-0.625688085,0.466036837,0.94211684,-1.117367752,0,5.341666667
0.928943949,-0.393538317,0.939103564,0.550627423,1,2.327777778
0.43965448,0.408437466,0.959497766,-1.117367752,0,4.958333334
0.115572488,-0.107970622,0.985918519,0.932611051,0,2.566666667
1.179096804,0.99431496,1.0075355,-1.117367752,0,3.508333334
0.023185492,-1.133189548,1.01670634,-1.117367752,0,3.233333333
-1.212764606,0.02885195,1.012295602,1.938501271,0,15.03333333
-0.41557489,-1.508704052,1.033650559,1.034473352,0,10.88333333
0.724978381,0.7261452,1.039153063,0.041315919,1,3.516666667
0.478166817,-0.340055174,1.044349872,0.104979857,1,3.511111111
0.474033474,0.680185222,1.051162496,0.308704459,0,8.208333332
0.261800849,-1.282652439,1.056927025,0.155911007,0,3.908333333
0.460304256,-0.306965117,1.063914331,-1.117367752,0,4.675
-0.805184859,0.309918345,1.067189631,-1.117367752,0,7.366666667
-1.249345391,0.979893557,1.069023799,0.245040521,0,4.575
0.105492841,0.06237488,1.07168771,0.576092998,0,17.91666667
-2.179886562,-0.413636881,1.07950476,0.945343838,0,7.516666666
0.352338364,0.423262451,1.081819305,0.283238883,0,7.566666667
0.459646256,0.470422694,1.097977452,-1.117367752,0,4.608333334
0.826009802,0.968234162,1.092212924,0.792550387,1,4.391666667
-0.918663731,-0.424058359,1.100073644,0.181376583,0,2.966666667
-1.950784878,-1.190930448,1.127717176,-1.117367752,0,1.358333334
-1.629079035,1.759132317,1.132913986,-1.117367752,0,4.466666667
-1.438750769,-0.98942257,1.153002493,-0.658987399,0,5.175
-2.344566554,-1.512886108,1.154006918,-0.098744745,0,10.36666667
0.479547952,0.448125069,1.158767021,-1.117367752,3,3.641666667
0.910095184,0.902449655,1.17051443,-1.117367752,2,1.35
0.969249427,0.894163522,1.174095425,-1.117367752,2,1.966666667
1.106742125,0.612906006,1.172523281,0.206842158,1,2.872222222
-0.99313896,-3.110172807,1.198944035,-1.117367752,0,17.26666667
0.006623639,-0.108244567,1.20191364,0.270506096,0,1.25
0.613889658,0.509207235,1.205407294,0.856214325,0,7.35
0.508426607,-1.075842912,1.213879403,0.041315919,0,3.841666667
0.630703755,-1.391635225,1.214447122,0.56336021,1,5.0125
1.106742125,0.612906006,1.23200273,0.257773308,1,7.05
-2.407484819,0.313763772,1.239470414,-0.17514147,0,11.75
-1.384913876,0.283895648,1.236981186,0.767084812,0,19.43333333
-1.859485632,-1.407952897,1.24506026,-0.709918549,0,1.3
1.233445374,-0.189940331,1.252396932,0.14317822,0,3.941666667
1.213333883,0.533670431,1.258074119,-1.117367752,2,1.241666667
0.701808374,-0.026791021,1.262266503,0.270506096,0,4.675
0.76927672,0.613206907,1.29676633,-1.117367752,0,6.316666667
0.919331699,1.2029323,1.299473911,-0.697185762,0,6.558333334
0.646727172,0.311011306,1.30135175,-0.506193948,0,3.091666667
0.76927672,0.613206907,1.349214801,-1.117367752,0,6.15
0.716977525,0.165306157,1.356071096,-0.888177576,0,3.941666667
-2.478946826,-1.649042364,1.354236928,0.079514282,0,6.033333333
1.118333823,0.575766494,1.353232503,0.703420874,0,2.775
0.661824607,0.405629704,1.350524921,1.531052068,0,19.16666667
0.026573998,0.238689262,1.360001456,0.576092998,0,4.875
-0.408227542,-3.232869912,1.361136894,1.021740564,0,22.58333333
0.632285077,0.870804512,1.369652674,-0.378866072,0,5.383333333
0.507648122,0.582416524,1.364455864,1.301861891,0,5.091666667
0.453128116,-3.285332375,1.403191746,-1.117367752,0,7.2
1.219220564,1.070049253,1.40476389,0.576092998,0,14.46666667
0.671210131,0.912060244,1.444547868,-1.117367752,0,7.633333333
0.7888737,1.04441939,1.442844712,0.397833972,0,14.68333333
0.556083063,0.701627389,1.461273734,-1.117367752,0,4.275
-1.828532885,-0.430206583,1.463238914,-0.136943107,0,14.53333333
-1.012312404,-2.692139791,1.461972465,0.295971671,0,7.716666667
0.627093366,0.477005097,1.475685054,0.321437246,0,7.116666667
0.009005783,-0.711293652,1.469789514,2.065829147,0,8.266666667
-0.527996687,-0.878456343,1.489659668,-1.117367752,0,4.583333333
0.208497142,0.036886196,1.49175586,0.054048707,0,9.133333334
-0.087552894,0.081874397,1.516080422,-1.117367752,0,3.683333333
-0.167299227,-0.264915056,1.516167763,0.601558573,0,2.708333334
1.420608492,0.42801417,1.527260112,-1.117367752,0,4.541666667
-1.443955201,1.288589442,1.524028483,0.041315919,0,6.0375
0.825478359,0.728983005,1.527696819,0.181376583,0,3.266666667
0.306083297,-1.288480918,1.527172771,0.677955299,0,7.216666667
-0.533228147,-2.557177928,1.557436544,0.56336021,0,3.433333333
0.614098834,0.349484072,1.566258018,-1.117367752,0,2.841666667
0.729289741,0.620544756,1.567480797,-1.117367752,2,3.033333333
0.027757074,0.587970754,1.564292838,0.334170034,0,25.63333333
0.810452372,0.313110968,1.564947898,1.352793042,0,2.05
0.439321265,0.4432316,1.58141174,1.632914369,0,9.583333333
0.495872827,-0.179415749,1.602198978,0.283238883,0,4.75
0.272228921,-0.628725797,1.621763437,0.346902821,0,4.016666667
0.541961436,0.135105726,1.632026043,-1.117367752,3,5.45
-0.170046386,0.172442965,1.6337292,-0.455262797,0,5.594444444
1.035250019,-0.053161013,1.641720932,-0.557125098,0,5.083333333
-0.306584093,-0.891411538,1.63901335,0.945343838,0,2.483333333
-1.360695633,1.214167948,1.65076076,-0.022348019,0,11.56666667
-2.103674494,-1.307984375,1.652900623,-0.518926735,0,7.624999999
-0.754489576,1.031039831,1.666613212,0.14317822,0,5.191666667
-0.170046386,0.172442965,1.679627071,-1.117367752,0,3.216666667
0.875558933,0.236254558,1.694780793,-0.226072621,0,3.3
-0.508710075,-0.361096888,-2.065438353,-0.735384124,0,5.016666667
-0.027438002,1.029397287,-2.057140926,-1.117367752,2,3.866666667
-0.348987122,-0.439396108,-2.03976,-1.117367752,0,3.6
-1.4132073,1.170508814,-2.042030875,-0.17514147,0,3.366666667
0.934717706,-0.229483099,-2.04364669,0.410566759,1,2.688888889
0.845337793,-0.278015528,-2.038580892,1.174534015,1,4.961111111
0.184291665,0.408269689,-2.007312695,0.677955299,0,5.788888889
0.631661044,0.47616385,-2.002334238,-0.251538196,0,4.1
2.401765246,2.067756099,-2.000019693,1.14906844,0,6.75
0.912476103,0.774840056,-1.978839419,1.454655342,0,5.233333333
-0.215637124,-0.00010218,-1.967485046,-0.913643151,0,4.991666667
1.01758625,1.072556187,-1.972070466,0.576092998,0,11.78333333
-0.065955181,0.195156299,-1.966218597,1.085404502,0,14.6
0.596684736,0.222628559,-1.970804017,3.886617773,0,14.66666667
0.888031946,0.529117656,-1.945038323,-1.117367752,0,9.466666667
0.640433913,0.539455354,-1.943422508,0.066781494,0,8.274999999
0.43965448,0.408437466,-1.922504258,-1.117367752,0,8.166666667
1.241828495,-1.998925222,-1.91145558,-0.506193948,1,9.894444444
-1.976898832,0.774169317,-1.888484809,-1.117367752,0,11.51666667
0.665879206,0.304758849,-1.879707004,-0.888177576,0,3.75
0.421055689,-0.299700685,-1.875689303,-0.315202134,0,18.33333333
0.430701451,0.63384032,-1.868614655,-1.117367752,0,0.75
-0.407174215,-0.072841485,-1.861583677,1.161801228,0,10.31666667
0.760429199,0.54975204,-1.843329338,-0.404331647,0,7.983333333
-1.696228197,2.080128857,-1.820707933,-1.117367752,3,9.891666665
0.359362637,0.930834226,-1.825730059,0.601558573,0,5.866666667
-1.770489184,-0.612181412,-1.823721209,0.346902821,0,9.591666669
0.980850296,0.829924364,-1.816952255,1.41645698,0,5.666666667
0.446277291,-2.663773838,-1.767735413,-1.117367752,0,12.81666667
0.038647916,-0.877819321,-1.750310817,-0.277003771,0,2.841666667
0.731500661,-1.094972895,-1.738476066,-0.837246425,0,7.683333333
0.546690107,0.45935465,-1.728519154,-0.569857886,0,2.266666667
-1.575333224,0.968854947,-1.684586462,-0.506193948,2,4.823333333
0.367198853,0.402391615,-1.663799225,-0.417064435,0,6.583333334
0.036515463,-0.909925327,-1.653580289,-1.117367752,0,3.608333334
-0.638507182,-2.242530622,-1.643536035,1.187266803,0,5.233333333
-1.145738827,-2.955253817,-1.610433669,-1.117367752,0,8.475000002
-1.942115985,-0.793566985,-1.593664133,-1.117367752,0,2.25
0.495872827,-0.179415749,-1.588816689,0.346902821,1,4.383333333
0.614098834,0.349484072,-1.531913809,0.627024148,0,8.916666667
1.277387883,0.706378,-1.510820877,0.525161848,0,4.675
0.583762346,0.419947467,-1.487893777,-0.060546382,0,12.7
0.453360337,-1.711036532,-1.481386847,0.652489724,0,3.766666667
0.718417156,0.265329983,-1.454485716,-1.117367752,0,15.06666667
0.359362637,0.930834226,-1.434528221,-1.117367752,0,5.283333334
1.210961276,-0.802281211,-1.430423178,-0.264270983,0,5.45
0.642377327,0.630216939,-1.431471274,0.257773308,0,14.95
0.787276698,0.811813749,-1.412736558,-1.117367752,0,5.166666667
-1.807997497,1.101375314,-1.358934296,-0.149675895,1,5.511111111
-1.731320393,1.62856073,-1.354698241,-0.569857886,0,8.2
0.775392081,0.384510517,-1.343300197,-0.353400497,0,4.95
0.56333714,-0.941639358,-1.341204005,0.627024148,0,8.333333333
-1.731035424,0.157256521,-1.32779711,-1.117367752,0,8.566666667
-2.103878608,-1.425947268,-1.327884451,0.423299547,0,6.733333333
-2.305574718,-2.615646547,-1.298843457,-0.251538196,0,9.833333334
-1.074240085,-0.139663401,-1.295480816,-1.117367752,0,5.25
0.312362555,0.373182662,-1.281593544,0.372368397,3,7.866666667
0.292922109,0.495255231,-1.274475225,0.970809414,0,36.5
-1.107943946,0.217985518,-1.272248021,0.550627423,0,7.5
0.363076551,0.439479078,-1.257094299,1.403724192,0,7.083333333
0.43965448,0.408437466,-1.186871866,1.772975032,0,7.766666667
0.363076551,0.439479078,-1.156258728,-0.226072621,0,9.083333334
0.607198276,0.722268137,-1.162110598,1.569250431,0,12.61666667
-0.878033665,0.576689636,-1.137305659,1.798440607,2,3.839583333
0.359362637,0.930834226,-1.118527272,-0.226072621,0,4.408333333
0.661824607,0.405629704,-1.116867786,-0.060546382,1,4.688888889
0.709630447,0.201965897,-1.08961729,-0.149675895,0,2.041666667
0.844934634,-0.603136265,-1.074856604,0.410566759,0,9.141666665
0.98608443,1.096780239,-1.074114203,0.334170034,0,7.825
-2.533641661,0.333671681,-1.063895267,-0.480728373,0,7.922222221
-0.77688146,0.225644087,-1.028434685,-1.117367752,0,5.675
1.238847515,0.553793887,-1.004896195,-1.117367752,0,5.8
0.752147009,0.985101728,-0.950700897,0.945343838,0,9.866666667
0.811169478,0.95481802,-0.933014277,-1.117367752,0,12.58333333
0.539991175,0.428096713,-0.928166833,1.913035696,0,9.483333333
0.178759868,-1.710954829,-0.924367484,1.454655342,0,14.83333333
-0.534578224,0.789951158,-0.91755486,1.187266803,3,17.96388889
0.614098834,0.349484072,-0.905414415,-1.117367752,0,6.9
0.524136094,0.563452954,-0.889823987,-0.748116912,0,3.958333333
-1.633892678,-0.949264841,-0.881308206,0.474230697,1,4.155555556
-1.319807282,-0.321744952,-0.850258362,0.754352024,0,8.366666667
-0.651019199,1.102558679,-0.842222959,-0.060546382,0,4.233333334
0.544686944,-2.339313593,-0.840432462,-0.531659523,3,2.316666667
0.999366566,1.04435184,-0.829776819,-0.162408683,0,2.825
0.481942662,0.615746681,-0.805888964,-1.117367752,0,4.833333334
0.539991175,0.428096713,-0.814448415,1.581983218,0,25.76666667
0.491306016,-2.586917116,-0.790167524,0.283238883,1,5.894444445
-0.338962155,0.189981691,-0.773747353,-0.187874258,0,4.35
0.764932559,0.77237714,-0.744750029,-1.117367752,0,13.84166667
0.291388314,0.433596648,-0.731212123,0.054048707,0,39.75
-1.990510865,-0.610681024,-0.723002037,-0.366133284,0,4
0.88353996,1.042461141,-0.727194421,1.123602865,0,21.13333334
0.42668389,-2.251373596,-0.722172294,3.224512818,0,5.633333333
1.647412545,0.321385249,-0.703874285,-1.117367752,0,17.46666667
-0.139225581,0.639882393,-0.706494525,0.092247069,0,3.983333334
-0.721519357,0.073716996,-0.700992021,-0.098744745,1,4.033333333
0.513620002,0.494126619,-0.698633805,0.46149791,1,4.355555556
-0.496112715,0.675106842,-0.687759809,0.703420874,0,7.025
-2.196273415,-0.656496751,-0.676274423,0.003117556,0,4.016666667
0.526986504,0.300821924,-0.672999123,-0.786315275,0,6.658333334
0.464664258,-0.820285147,-0.649285951,-0.544392311,0,6.508333333
0.56333714,-0.941639358,-0.639940428,-0.455262797,1,5.116666667
0.610630763,-1.798882377,-0.6309006,-0.200607045,0,5.941666667
0.578463447,0.556130841,-0.627450617,0.372368397,0,22.91666667
-0.119422138,-0.066195869,-0.616401938,2.333217687,0,5.008333333
0.048652234,-0.058684142,-0.595702042,-0.506193948,0,3.883333333
-1.807997497,1.101375314,-0.601029863,3.784755473,0,6.775
-0.362068799,1.370922652,-0.596575455,2.957124279,0,7.1
-1.719383037,1.031263625,-0.586225507,0.219574945,0,8.225
1.076885953,0.746453699,-0.578059092,-0.060546382,0,9.466666667
-0.50538313,-1.979451118,-0.578670481,1.009007776,0,12.73333333
0.919208342,-0.324192633,-0.56875724,-1.117367752,2,3.283333333
-0.273813795,-2.076719847,-0.569106605,0.181376583,0,9.808333332
-0.110966959,1.030811484,-0.560197789,0.257773308,1,5.6
0.51064501,-1.265635466,-0.534956143,-1.040971027,0,4.033333333
0.336592155,0.276050208,-0.534519437,0.970809414,0,8.466666667
1.238847515,0.553793887,-0.50530376,-1.117367752,0,13.61666667
0.489681657,0.340137563,-0.484167157,-1.117367752,2,3.866666667
0.184291665,0.408269689,-0.487049421,0.525161848,0,0.433333334
0.539583536,0.263291884,-0.468402046,-1.117367752,2,0.733333333
0.605799009,0.451095654,-0.474908976,1.136335652,0,6.950000002
0.723854541,-1.185571117,-0.468751412,0.410566759,0,2.85
-1.274512966,-2.367415332,-0.463903967,-0.12421032,1,5.108333334
0.646337572,-1.348712523,-0.457178685,-0.404331647,0,3.95
0.537947838,0.379824341,-0.455344517,-0.633521824,0,4.55
-1.807997497,1.101375314,-0.452069217,-0.340667709,0,2.65
0.914619921,0.807338311,-0.44508191,-0.391598859,0,4.866666667
0.292922109,0.495255231,-0.443335083,0.499696273,0,12.46666667
0.621028223,0.399463541,-0.442068634,0.7798176,0,2.35
0.220453202,0.271242452,-0.425735804,-0.671720186,0,4.333333334
-0.496112715,0.675106842,-0.423683283,0.19410937,0,6.083333333
0.489681657,0.340137563,-0.41826812,-1.117367752,3,3.283333333
0.162617683,-0.15195481,-0.418573815,-0.277003771,0,5.6
0.762985798,-0.905079648,-0.406171345,-0.391598859,0,2.758333334
2.634916909,1.959144715,-0.397087846,-0.035080807,0,7.655555556
0.583342559,0.160136841,-0.397087846,0.308704459,0,5.133333333
0.592602068,0.483293679,-0.366125343,-0.238805408,0,5.983333333
-1.144810815,-1.401066615,-0.366212684,0.14317822,0,9.85
0.858525154,0.369200826,-0.360186132,0.232307733,1,4.983333333
0.086124865,-0.102514435,-0.356692479,0.932611051,1,4.038888889
0.786477794,0.922426532,-0.35022922,0.130445432,0,10.69166667
-0.174243521,-0.300152141,-0.348482394,0.346902821,0,17.1
-1.805021389,1.229201153,-0.351146304,1.276396316,0,12.76666667
0.716977525,0.165306157,-0.344552033,-0.073279169,0,23.65
0.637811846,-0.640030555,-0.340578003,-0.544392311,0,6.591666667
-0.507645034,-2.026686037,-0.316952172,-0.608056248,0,15.05
-1.316437131,1.459171478,-0.313327506,-1.117367752,0,19.15
0.570373085,0.357579343,-0.313065482,0.46149791,0,20.21666667
0.749487985,-0.968287043,-0.30048833,-0.671720186,1,4.527777778
0.614098834,0.349484072,-0.27035557,-0.327934921,0,6.408333334
0.628456147,0.252362977,-0.267910012,-0.722651337,0,7.291666666
1.063464176,0.919999082,-0.262669532,0.155911007,1,3.758333334
-1.189613122,-0.142109611,-0.257254369,0.7798176,0,15.23333333
0.153582453,0.528194221,-0.265333443,4.548722729,0,6.45
0.862801788,0.433529571,-0.250834781,0.550627423,0,8.4
0.182659462,0.190497114,-0.242450013,0.486963485,0,1.716666667
-0.496112715,0.675106842,-0.243629121,1.378258617,0,24.86666667
0.99328066,1.051312158,-0.221007715,-0.277003771,0,3.4
-0.949797531,-3.027400179,-0.220396326,0.015850344,0,5.183333333
-1.859485632,-1.407952897,-0.201967304,-1.002772664,0,3.008333334
0.181416395,-1.607762229,-0.185896499,-0.17514147,0,13.08333333
-0.868510889,0.260496626,-0.187381302,0.448765122,0,15.31666667
-0.204372947,0.172794718,-0.170437083,0.868947113,0,9.233333333
1.202868766,-0.860447006,-0.168559244,0.359635609,0,3.508333333
0.478677412,-0.175074503,-0.163275093,1.505586493,2,7.791025641
-0.409461252,0.662507783,-0.151396672,-1.117367752,3,7.966666667
0.385336509,0.499259336,-0.145588473,-1.117367752,0,6.35
1.654054889,0.352514049,-0.138906861,-1.117367752,0,5.583333333
0.740298655,-1.031611109,-0.137247375,-0.888177576,2,4.87962963
-2.372859439,0.532170495,-0.128862607,-0.404331647,0,5.258333333
-1.796911943,0.031914754,-0.125063259,0.856214325,0,6.927777778
-1.960966379,1.155681938,-0.12052151,0.614291361,0,8.391666669
-0.799110322,-1.412692941,-0.11135067,-0.595323461,0,4.9
0.799717003,0.542706078,-0.102747548,-0.12421032,0,3.6
0.614098834,0.349484072,-0.090607103,-0.060546382,0,8.55
0.57575082,-0.12802622,-0.087069779,-0.086011957,0,11.93333333
0.382083651,-0.452222829,-0.080082472,-0.49346116,0,5.875
0.934338763,0.787503291,-0.077636914,-0.786315275,0,3.708333333
-1.409645616,-3.021748673,-0.076545148,-0.951841514,0,6.05
0.858368613,0.529253368,-0.081436262,1.250930741,0,9.583333333
0.408100527,-2.622765413,-0.07934007,0.7798176,0,3.666666667
-0.015810672,-1.125986661,-0.061609779,-1.117367752,0,5.283333333
-0.502969923,0.307315787,-0.054971838,0.945343838,0,8.650000002
0.441293581,0.487733696,-0.051303502,0.499696273,0,6.291666666
-0.569683844,-1.201829436,-0.046106692,1.187266803,0,8.166666667
-0.305441204,0.18437305,-0.030778288,-1.117367752,2,3.391666667
-0.204372947,0.172794718,-0.029948546,-1.117367752,0,9.65
1.438317762,-0.743222012,-0.027896024,-1.117367752,2,4.666666667
0.220453202,0.271242452,-0.006890433,0.232307733,0,5.816666667
-2.103510444,-1.234361058,0.005555707,-0.582590673,0,4.133333333
0.498426365,0.403282843,0.003546856,0.639756936,0,2.233333334
0.582356801,-0.750427649,0.010010115,-0.022348019,0,13.45
-1.518846141,0.294519525,0.011931624,-0.391598859,0,5.075
0.448405226,0.654317713,0.014464523,-1.117367752,3,3.666666667
-1.618976684,-0.260129188,0.016473374,0.346902821,0,12.03333333
-2.309756421,-1.567947496,0.031408742,-1.117367752,0,5.45
-0.614552689,0.122823511,0.03651821,1.250930741,0,7.35
0.460185177,0.278097643,0.056344693,-1.117367752,2,2.466666667
-0.475437135,-0.734625813,0.063332,-1.117367752,0,7.15
0.382083651,-0.452222829,0.069751588,-0.506193948,0,3.975
0.621207426,0.053090659,0.062196563,3.899350561,1,4.416666667
0.893915629,0.037854046,0.072983217,1.632914369,0,8.4
0.74575951,1.297701742,0.081717351,0.8816799,0,6.283333334
0.666405684,0.469782013,0.085953406,0.728886449,0,7.633333333
-1.211527751,1.363288232,0.11433934,0.83074875,0,2.825
1.306350436,0.251834291,0.135606955,0.232307733,0,6.7
0.355573061,-0.643993138,0.142201225,0.155911007,0,11.06666667
0.248516014,0.423130783,0.155739132,-1.117367752,0,3.916666667
0.801574648,0.249937468,0.165346679,1.009007776,0,3.941666666
1.075570593,-0.32047263,0.169233368,0.346902821,1,5.05
0.376722232,0.335766058,0.184081395,-0.098744745,0,2.55
0.858368613,0.529253368,0.181592167,0.868947113,0,8.541666665
0.880552542,-0.024613477,0.186439611,-0.035080807,0,2
-0.790994383,0.012162769,0.190588325,-1.117367752,0,2.483333334
-0.30758981,-0.418646128,0.208405957,-1.117367752,0,8.283333333
0.434806179,-2.08624579,0.201462321,2.600606226,0,6.883333333
1.178968276,-0.436988265,0.223297655,-1.117367752,0,0.666666667
-1.504797612,-2.257537182,0.221201463,0.436032335,0,6.188888889
0.567065311,0.300314359,0.229193195,-1.117367752,0,19.45
-1.625826932,0.471858227,0.23019762,1.683845519,0,6.741666667
1.485107665,0.589616302,0.241508323,0.079514282,0,3.825
1.383069959,0.4655577,0.240896934,0.334170034,0,22.13333333
-1.518386288,-0.388317685,0.253954463,-0.671720186,0,23.86666667
0.630993928,-0.601200185,0.254696865,0.257773308,0,3.875
1.656716734,0.515075783,0.259456967,0.614291361,0,5.483333334
0.282017355,0.338612068,0.262120878,0.83074875,0,10.66666667
0.377093529,0.451935241,0.266706298,-0.022348019,0,6.916666667
1.046966018,0.610350732,0.282078373,0.550627423,0,5.816666667
0.453943559,-0.514187402,0.288366949,-1.117367752,0,7.9
0.809923035,1.164646137,0.287973913,0.474230697,0,8.8
0.492751412,0.607081399,0.289284033,0.665222511,0,10.75
0.474033474,0.680185222,0.294437172,0.041315919,0,3.591666667
0.234272306,0.73294981,0.317975662,1.110870077,0,17.68333333
-1.334102327,0.004061986,0.323521836,0.983542201,0,5.666666667
-1.712565131,-1.280032982,0.351645746,-0.022348019,0,7.291666667
1.118348838,0.421300389,0.355314082,-0.340667709,2,5.701587302
0.458947021,0.645959684,0.360030514,-1.117367752,0,17.33333333
0.479700561,-1.088121117,0.391036688,-0.251538196,0,4.3
0.599461395,-0.623237907,0.395010719,-0.277003771,0,5.683333334
0.537947838,0.379824341,0.403133463,0.385101184,0,10.66666667
0.517415267,-0.347320288,0.4108195,-0.340667709,0,6.354166666
-0.192941058,-0.174095737,0.434576344,0.041315919,0,9.866666667
-0.146545753,0.563764911,0.440515554,0.270506096,0,7.658333333
0.355573061,-0.643993138,0.447022484,0.334170034,0,8.95
0.103072804,0.225191529,0.453180048,-0.187874258,0,4.425
-1.775182852,-2.072837102,0.457503444,-0.722651337,0,3.433333334
0.334914442,0.406860623,0.461215451,-1.117367752,0,6.333333333
0.510915358,0.586190637,0.443135794,4.714248967,0,4.433333333
0.663725513,-1.598099294,0.467766051,-1.117367752,3,20.64166667
0.83237194,0.504332592,0.475321076,-1.117367752,0,11.50833333
-0.465814717,0.322567651,0.490387456,-0.009615231,0,9.65
1.390383748,-0.218946926,0.515934797,0.525161848,0,6.605555556
-0.529781959,0.678141831,0.518380354,-0.17514147,1,3.338888889
-1.334102327,0.004061986,0.549168175,0.537894635,0,15.9
0.25144244,-0.233204705,0.565719358,-0.684452974,0,3.533333334
0.910095184,0.902449655,0.580436373,-1.117367752,2,5.266666667
0.009005783,-0.711293652,0.58812241,-1.117367752,0,12.98333333
0.234272306,0.73294981,0.593930609,-1.117367752,0,4.758333333
0.924655453,-0.814367247,0.592969854,-0.226072621,1,4.183333333
0.537947838,0.379824341,0.589781895,0.945343838,0,20.08333333
0.9028635,0.779327889,0.595808448,0.334170034,0,4.777777778
-0.766134974,-0.384104497,0.595546424,0.868947113,0,3.233333334
-2.244395808,-0.290202473,0.596943885,0.499696273,0,4.275
-0.743379979,0.219955843,0.601703988,0.46149791,0,13.3
0.25505629,0.188366161,0.604586252,0.155911007,0,17.86666667
0.506526004,0.444861845,0.608210917,0.958076626,0,18.31666667
-1.506035225,0.599032762,0.616639356,-0.302469346,0,15.10833333
0.200936096,0.427565974,0.611311534,1.83663897,0,17.96666667
-1.889319972,-0.669643556,0.621355788,0.46149791,0,4.988888888
0.527477697,1.35029781,0.635679767,-0.251538196,0,4.875
-0.259540928,-1.373063481,0.637775959,-0.060546382,0,9.633333333
0.854527901,0.630147209,0.643671499,-0.111477532,1,4.883333333
1.460603729,-0.131792964,0.648606284,-0.480728373,0,7.216666669
0.66019565,-0.606621723,0.651139183,0.410566759,0,31.18333333
-0.206320007,0.142830893,0.678258668,-0.44253001,1,4.272222222
-0.270287898,-0.425360125,0.683717501,-1.117367752,0,7
0.849519673,0.465966794,0.683106112,0.257773308,1,2.066666667
-0.974084228,-1.159255369,0.70786738,0.308704459,0,3.583333333
-1.491213833,-0.086500935,0.712190776,-0.531659523,0,19.05
0.588035173,0.484140349,0.738829883,-0.162408683,0,6.175
-1.614707532,-0.198720824,0.754813348,-1.117367752,3,7.033333334
-1.390739649,-0.01235221,0.758612696,-1.117367752,0,5.941666667
0.826981732,-0.731282224,0.773766417,-0.391598859,0,3.691666667
-1.41252644,-2.832003866,0.786736605,0.51242906,0,16.98333333
-0.974084228,-1.159255369,0.801671974,0.028583131,1,5.227777778
0.53354599,0.348245468,0.829664871,0.627024148,0,8.166666667
0.67358625,0.627953822,0.86883746,-1.117367752,0,2.116666667
0.627757779,0.247092275,0.865038112,0.054048707,0,6.688888889
0.330784219,0.282685299,0.863465968,0.741619237,0,12.28333333
0.292626197,0.83287651,0.866479244,1.289129104,0,10.88333334
-0.175956095,-2.437706027,0.885956362,-0.315202134,0,5.983333333
0.849493352,0.877121661,0.88910065,-0.964574301,0,3.733333333
0.362538308,0.752698979,0.893904423,-1.117367752,3,12.6
0.675345929,0.373274954,0.893773411,-0.353400497,2,3.328787879
1.198226554,-0.443249362,0.897572759,-1.117367752,0,23.61666667
-1.561629747,1.281298658,0.900498694,-1.117367752,0,6.866666667
1.357339606,-1.130685946,0.908708779,-0.098744745,1,2.783333333
