20 pop, 500 gen
# config file
# configuration for neural network
nnet = dict(
    n_inputs = 4,
    n_h_neurons = 4,
    n_h_layers = 2,
    n_outputs = 2
)

# configuration for genetic algorithm
ga = dict(
    prob_xover  = 0.2,
    prob_mut    = 0.2,
    mut_ind     = 0.1
)

gen 	best fitness
457	97058.7712721
458	97058.7712721
459	97058.7712721
460	97058.7712721
461	97015.7201695
462	97015.7201695
463	97006.9799266
464	97006.9799266
465	96948.2031607
466	96948.2031607
467	96948.2031607
468	96948.2031607
469	96937.0911289
470	96937.0911289
471	96937.0911289
472	96937.0911289
473	96934.8243419
474	96934.8243419
475	96934.8243419
476	96934.8243419
477	96934.8243419
478	96934.8243419
479	96934.8243419
480	96934.8243419
481	96929.7212118
482	96929.7212118
483	96929.7212118
484	96929.7212118
485	96929.7212118
486	96929.7212118
487	96846.1133004
488	96846.1133004
489	96846.1133004
490	96846.1133004
491	96846.1133004
492	96846.1133004
493	96846.1133004
494	96846.1133004
495	96846.1133004
496	96846.1133004
497	96846.1133004
498	96846.1133004
499	96846.1133004

 best individual:
[-5.153584247923421, -1.7193972972829645, 7.84660666410402, -1.011334792249891, 0.6419967512954984, 7.296396562148677, 1.3887544357599846, -2.353764141694486, 5.3796662737120515, -0.4803245183929764, -0.5266797022604162, 2.4336045381551608, -0.7587147260545495, 1.1741365080454624, -5.084174400833152, -6.854048431192397, -0.6177593360348579, 0.0712444552404535, -0.7326619263726469, -7.2578657130164554, -0.01479357797965783, 1.6507502412700297, 2.402747149310268, -2.917745173241694, 2.2265987023801936, 9.295202186384694, -3.45458355675314, 1.138577987434893, 2.2623583120656, 4.7633153520100135, 8.12130970596726, 0.39921769517624467, 3.791481620071784, 4.306411910322863, -4.570669532338414, 9.397012442883723, 2.7222538673592394, -0.9945083565956324, 4.749180360528187, -5.51376809459766, 4.498806767551001, -0.39788207717403, -3.4450411833316066, -2.5271829193974784, 2.024780143644109, 1.2854729297377459, 4.462010818301771, 3.260482012493223, -4.033304998808745, 3.7279498025026743]

correct: 517
percent: 81.5457413249
86 predictions were within one minute
13.5646687697 percent of predictions were within one minute
mean response prediction error: -0.109069192389
response prediction error st dev: 5.49034846902
